,ID_ESTADO,NOMBRE_ESTADO,ID_PAIS
5576,21,PUEBLA,1
5577,21,PUEBLA,1
5578,21,PUEBLA,1
5579,29,TLAXCALA,1
5580,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5581,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5582,21,PUEBLA,1
5583,21,PUEBLA,1
5584,21,PUEBLA,1
5585,29,TLAXCALA,1
5586,21,PUEBLA,1
5587,21,PUEBLA,1
5588,12,GUERRERO,1
5589,21,PUEBLA,1
5590,21,PUEBLA,1
5591,21,PUEBLA,1
5592,21,PUEBLA,1
5593,21,PUEBLA,1
5594,21,PUEBLA,1
5595,21,PUEBLA,1
5596,21,PUEBLA,1
5597,21,PUEBLA,1
5598,21,PUEBLA,1
5599,21,PUEBLA,1
5600,21,PUEBLA,1
5601,21,PUEBLA,1
5602,21,PUEBLA,1
5603,21,PUEBLA,1
5604,21,PUEBLA,1
5605,21,PUEBLA,1
5606,21,PUEBLA,1
5607,21,PUEBLA,1
5608,21,PUEBLA,1
5609,21,PUEBLA,1
5610,21,PUEBLA,1
5611,21,PUEBLA,1
5612,21,PUEBLA,1
5613,21,PUEBLA,1
5614,21,PUEBLA,1
5615,21,PUEBLA,1
5616,21,PUEBLA,1
5617,21,PUEBLA,1
5618,21,PUEBLA,1
5619,21,PUEBLA,1
5620,21,PUEBLA,1
5621,21,PUEBLA,1
5622,21,PUEBLA,1
5623,21,PUEBLA,1
5624,21,PUEBLA,1
5625,21,PUEBLA,1
5626,21,PUEBLA,1
5627,21,PUEBLA,1
5628,21,PUEBLA,1
5629,21,PUEBLA,1
5630,21,PUEBLA,1
5631,21,PUEBLA,1
5632,21,PUEBLA,1
5633,21,PUEBLA,1
5634,21,PUEBLA,1
5635,21,PUEBLA,1
5636,21,PUEBLA,1
5637,21,PUEBLA,1
5638,29,TLAXCALA,1
5639,21,PUEBLA,1
5640,21,PUEBLA,1
5641,27,TABASCO,1
5642,21,PUEBLA,1
5643,21,PUEBLA,1
5644,52,ZULIA,11
5645,21,PUEBLA,1
5646,21,PUEBLA,1
5647,21,PUEBLA,1
5648,20,OAXACA,1
5649,21,PUEBLA,1
5650,21,PUEBLA,1
5651,21,PUEBLA,1
5652,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5653,21,PUEBLA,1
5654,21,PUEBLA,1
5655,21,PUEBLA,1
5656,21,PUEBLA,1
5657,21,PUEBLA,1
5658,21,PUEBLA,1
5659,21,PUEBLA,1
5660,21,PUEBLA,1
5661,21,PUEBLA,1
5662,21,PUEBLA,1
5663,21,PUEBLA,1
5664,21,PUEBLA,1
5665,21,PUEBLA,1
5666,21,PUEBLA,1
5667,21,PUEBLA,1
5668,21,PUEBLA,1
5669,29,TLAXCALA,1
5670,21,PUEBLA,1
5671,21,PUEBLA,1
5672,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5673,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5674,21,PUEBLA,1
5675,21,PUEBLA,1
5676,21,PUEBLA,1
5677,21,PUEBLA,1
5678,21,PUEBLA,1
5679,21,PUEBLA,1
5680,21,PUEBLA,1
5681,21,PUEBLA,1
5682,21,PUEBLA,1
5683,21,PUEBLA,1
5684,21,PUEBLA,1
5685,27,TABASCO,1
5686,21,PUEBLA,1
5687,21,PUEBLA,1
5688,21,PUEBLA,1
5689,21,PUEBLA,1
5690,21,PUEBLA,1
5691,21,PUEBLA,1
5692,21,PUEBLA,1
5693,21,PUEBLA,1
5694,21,PUEBLA,1
5695,21,PUEBLA,1
5696,21,PUEBLA,1
5697,21,PUEBLA,1
5698,29,TLAXCALA,1
5699,21,PUEBLA,1
5700,21,PUEBLA,1
5701,21,PUEBLA,1
5702,21,PUEBLA,1
5703,21,PUEBLA,1
5704,21,PUEBLA,1
5705,21,PUEBLA,1
5706,21,PUEBLA,1
5707,21,PUEBLA,1
5708,21,PUEBLA,1
5709,21,PUEBLA,1
5710,21,PUEBLA,1
5711,21,PUEBLA,1
5712,21,PUEBLA,1
5713,21,PUEBLA,1
5714,21,PUEBLA,1
5715,21,PUEBLA,1
5716,21,PUEBLA,1
5717,21,PUEBLA,1
5718,21,PUEBLA,1
5719,21,PUEBLA,1
5720,21,PUEBLA,1
5721,21,PUEBLA,1
5722,21,PUEBLA,1
5723,21,PUEBLA,1
5724,21,PUEBLA,1
5725,21,PUEBLA,1
5726,21,PUEBLA,1
5727,21,PUEBLA,1
5728,21,PUEBLA,1
5729,21,PUEBLA,1
5730,21,PUEBLA,1
5731,29,TLAXCALA,1
5732,21,PUEBLA,1
5733,21,PUEBLA,1
5734,21,PUEBLA,1
5735,12,GUERRERO,1
5736,21,PUEBLA,1
5737,21,PUEBLA,1
5738,21,PUEBLA,1
5739,29,TLAXCALA,1
5740,21,PUEBLA,1
5741,21,PUEBLA,1
5742,21,PUEBLA,1
5743,21,PUEBLA,1
5744,21,PUEBLA,1
5745,21,PUEBLA,1
5746,21,PUEBLA,1
5747,21,PUEBLA,1
5748,21,PUEBLA,1
5749,21,PUEBLA,1
5750,21,PUEBLA,1
5751,21,PUEBLA,1
5752,21,PUEBLA,1
5753,21,PUEBLA,1
5754,12,GUERRERO,1
5755,21,PUEBLA,1
5756,21,PUEBLA,1
5757,21,PUEBLA,1
5758,21,PUEBLA,1
5759,21,PUEBLA,1
5760,21,PUEBLA,1
5761,21,PUEBLA,1
5762,21,PUEBLA,1
5763,21,PUEBLA,1
5764,21,PUEBLA,1
5765,21,PUEBLA,1
5766,21,PUEBLA,1
5767,21,PUEBLA,1
5768,21,PUEBLA,1
5769,21,PUEBLA,1
5770,21,PUEBLA,1
5771,21,PUEBLA,1
5772,21,PUEBLA,1
5773,21,PUEBLA,1
5774,21,PUEBLA,1
5775,21,PUEBLA,1
5776,21,PUEBLA,1
5777,21,PUEBLA,1
5778,21,PUEBLA,1
5779,21,PUEBLA,1
5780,21,PUEBLA,1
5781,21,PUEBLA,1
5782,21,PUEBLA,1
5783,21,PUEBLA,1
5784,21,PUEBLA,1
5785,21,PUEBLA,1
5786,21,PUEBLA,1
5787,21,PUEBLA,1
5788,21,PUEBLA,1
5789,21,PUEBLA,1
5790,21,PUEBLA,1
5791,21,PUEBLA,1
5792,21,PUEBLA,1
5793,21,PUEBLA,1
5794,29,TLAXCALA,1
5795,29,TLAXCALA,1
5796,21,PUEBLA,1
5797,21,PUEBLA,1
5798,21,PUEBLA,1
5799,29,TLAXCALA,1
5800,21,PUEBLA,1
5801,21,PUEBLA,1
5802,21,PUEBLA,1
5803,21,PUEBLA,1
5804,29,TLAXCALA,1
5805,29,TLAXCALA,1
5806,29,TLAXCALA,1
5807,21,PUEBLA,1
5808,21,PUEBLA,1
5809,21,PUEBLA,1
5810,21,PUEBLA,1
5811,21,PUEBLA,1
5812,21,PUEBLA,1
5813,21,PUEBLA,1
5814,17,MORELOS,1
5815,21,PUEBLA,1
5816,21,PUEBLA,1
5817,17,MORELOS,1
5818,21,PUEBLA,1
5819,21,PUEBLA,1
5820,21,PUEBLA,1
5821,21,PUEBLA,1
5822,21,PUEBLA,1
5823,21,PUEBLA,1
5824,21,PUEBLA,1
5825,21,PUEBLA,1
5826,21,PUEBLA,1
5827,21,PUEBLA,1
5828,21,PUEBLA,1
5829,21,PUEBLA,1
5830,21,PUEBLA,1
5831,21,PUEBLA,1
5832,21,PUEBLA,1
5833,7,CHIAPAS,1
5834,21,PUEBLA,1
5835,21,PUEBLA,1
5836,21,PUEBLA,1
5837,21,PUEBLA,1
5838,21,PUEBLA,1
5839,9,DISTRITO FEDERAL,1
5840,21,PUEBLA,1
5841,29,TLAXCALA,1
5842,21,PUEBLA,1
5843,29,TLAXCALA,1
5844,21,PUEBLA,1
5845,21,PUEBLA,1
5846,21,PUEBLA,1
5847,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5848,21,PUEBLA,1
5849,21,PUEBLA,1
5850,21,PUEBLA,1
5851,29,TLAXCALA,1
5852,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5853,21,PUEBLA,1
5854,21,PUEBLA,1
5855,21,PUEBLA,1
5856,29,TLAXCALA,1
5857,21,PUEBLA,1
5858,21,PUEBLA,1
5859,21,PUEBLA,1
5860,21,PUEBLA,1
5861,21,PUEBLA,1
5862,21,PUEBLA,1
5863,29,TLAXCALA,1
5864,21,PUEBLA,1
5865,21,PUEBLA,1
5866,21,PUEBLA,1
5867,21,PUEBLA,1
5868,21,PUEBLA,1
5869,29,TLAXCALA,1
5870,21,PUEBLA,1
5871,21,PUEBLA,1
5872,21,PUEBLA,1
5873,21,PUEBLA,1
5874,21,PUEBLA,1
5875,21,PUEBLA,1
5876,29,TLAXCALA,1
5877,21,PUEBLA,1
5878,21,PUEBLA,1
5879,21,PUEBLA,1
5880,21,PUEBLA,1
5881,21,PUEBLA,1
5882,21,PUEBLA,1
5883,21,PUEBLA,1
5884,21,PUEBLA,1
5885,21,PUEBLA,1
5886,21,PUEBLA,1
5887,21,PUEBLA,1
5888,21,PUEBLA,1
5889,21,PUEBLA,1
5890,21,PUEBLA,1
5891,21,PUEBLA,1
5892,21,PUEBLA,1
5893,21,PUEBLA,1
5894,21,PUEBLA,1
5895,21,PUEBLA,1
5896,21,PUEBLA,1
5897,21,PUEBLA,1
5898,21,PUEBLA,1
5899,21,PUEBLA,1
5900,29,TLAXCALA,1
5901,21,PUEBLA,1
5902,21,PUEBLA,1
5903,21,PUEBLA,1
5904,21,PUEBLA,1
5905,21,PUEBLA,1
5906,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
5907,21,PUEBLA,1
5908,21,PUEBLA,1
5909,21,PUEBLA,1
5910,21,PUEBLA,1
5911,29,TLAXCALA,1
5912,21,PUEBLA,1
5913,21,PUEBLA,1
5914,21,PUEBLA,1
5915,21,PUEBLA,1
5916,21,PUEBLA,1
5917,21,PUEBLA,1
5918,29,TLAXCALA,1
5919,21,PUEBLA,1
5920,21,PUEBLA,1
5921,21,PUEBLA,1
5922,21,PUEBLA,1
5923,21,PUEBLA,1
5924,21,PUEBLA,1
5925,21,PUEBLA,1
5926,21,PUEBLA,1
5927,21,PUEBLA,1
5928,21,PUEBLA,1
5929,21,PUEBLA,1
5930,21,PUEBLA,1
5931,29,TLAXCALA,1
5932,21,PUEBLA,1
5933,12,GUERRERO,1
5934,21,PUEBLA,1
5935,21,PUEBLA,1
5936,21,PUEBLA,1
5937,21,PUEBLA,1
5938,21,PUEBLA,1
5939,29,TLAXCALA,1
5940,21,PUEBLA,1
5941,21,PUEBLA,1
5942,21,PUEBLA,1
5943,21,PUEBLA,1
5944,21,PUEBLA,1
5945,21,PUEBLA,1
5946,21,PUEBLA,1
5947,21,PUEBLA,1
5948,21,PUEBLA,1
5949,21,PUEBLA,1
5950,21,PUEBLA,1
5951,21,PUEBLA,1
5952,21,PUEBLA,1
5953,21,PUEBLA,1
5954,21,PUEBLA,1
5955,21,PUEBLA,1
5956,21,PUEBLA,1
5957,29,TLAXCALA,1
5958,21,PUEBLA,1
5959,16,MICHOACAN DE OCAMPO,1
5960,21,PUEBLA,1
5961,29,TLAXCALA,1
5962,21,PUEBLA,1
5963,21,PUEBLA,1
5964,21,PUEBLA,1
5965,21,PUEBLA,1
5966,21,PUEBLA,1
5967,21,PUEBLA,1
5968,21,PUEBLA,1
5969,21,PUEBLA,1
5970,29,TLAXCALA,1
5971,21,PUEBLA,1
5972,21,PUEBLA,1
5973,21,PUEBLA,1
5974,21,PUEBLA,1
5975,21,PUEBLA,1
5976,21,PUEBLA,1
5977,21,PUEBLA,1
5978,21,PUEBLA,1
5979,21,PUEBLA,1
5980,21,PUEBLA,1
5981,21,PUEBLA,1
5982,21,PUEBLA,1
5983,21,PUEBLA,1
5984,21,PUEBLA,1
5985,29,TLAXCALA,1
5986,21,PUEBLA,1
5987,21,PUEBLA,1
5988,21,PUEBLA,1
5989,21,PUEBLA,1
5990,21,PUEBLA,1
5991,21,PUEBLA,1
5992,21,PUEBLA,1
5993,21,PUEBLA,1
5994,21,PUEBLA,1
5995,21,PUEBLA,1
5996,21,PUEBLA,1
5997,21,PUEBLA,1
5998,29,TLAXCALA,1
5999,21,PUEBLA,1
6000,21,PUEBLA,1
6001,21,PUEBLA,1
6002,21,PUEBLA,1
6003,21,PUEBLA,1
6004,21,PUEBLA,1
6005,21,PUEBLA,1
6006,21,PUEBLA,1
6007,21,PUEBLA,1
6008,21,PUEBLA,1
6009,21,PUEBLA,1
6010,21,PUEBLA,1
6011,21,PUEBLA,1
6012,21,PUEBLA,1
6013,21,PUEBLA,1
6014,21,PUEBLA,1
6015,21,PUEBLA,1
6016,21,PUEBLA,1
6017,21,PUEBLA,1
6018,21,PUEBLA,1
6019,21,PUEBLA,1
6020,21,PUEBLA,1
6021,21,PUEBLA,1
6022,21,PUEBLA,1
6023,21,PUEBLA,1
6024,21,PUEBLA,1
6025,21,PUEBLA,1
6026,21,PUEBLA,1
6027,21,PUEBLA,1
6028,21,PUEBLA,1
6029,21,PUEBLA,1
6030,29,TLAXCALA,1
6031,21,PUEBLA,1
6032,21,PUEBLA,1
6033,29,TLAXCALA,1
6034,21,PUEBLA,1
6035,21,PUEBLA,1
6036,21,PUEBLA,1
6037,21,PUEBLA,1
6038,21,PUEBLA,1
6039,12,GUERRERO,1
6040,21,PUEBLA,1
6041,21,PUEBLA,1
6042,21,PUEBLA,1
6043,21,PUEBLA,1
6044,21,PUEBLA,1
6045,20,OAXACA,1
6046,21,PUEBLA,1
6047,21,PUEBLA,1
6048,29,TLAXCALA,1
6049,21,PUEBLA,1
6050,21,PUEBLA,1
6051,21,PUEBLA,1
6052,21,PUEBLA,1
6053,21,PUEBLA,1
6054,21,PUEBLA,1
6055,29,TLAXCALA,1
6056,21,PUEBLA,1
6057,21,PUEBLA,1
6058,29,TLAXCALA,1
6059,21,PUEBLA,1
6060,21,PUEBLA,1
6061,21,PUEBLA,1
6062,9,DISTRITO FEDERAL,1
6063,21,PUEBLA,1
6064,21,PUEBLA,1
6065,21,PUEBLA,1
6066,21,PUEBLA,1
6067,21,PUEBLA,1
6068,21,PUEBLA,1
6069,21,PUEBLA,1
6070,21,PUEBLA,1
6071,21,PUEBLA,1
6072,21,PUEBLA,1
6073,21,PUEBLA,1
6074,21,PUEBLA,1
6075,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
6076,29,TLAXCALA,1
6077,21,PUEBLA,1
6078,21,PUEBLA,1
6079,21,PUEBLA,1
6080,21,PUEBLA,1
6081,20,OAXACA,1
6082,21,PUEBLA,1
6083,21,PUEBLA,1
6084,21,PUEBLA,1
6085,21,PUEBLA,1
6086,21,PUEBLA,1
6087,21,PUEBLA,1
6088,21,PUEBLA,1
6089,29,TLAXCALA,1
6090,21,PUEBLA,1
6091,21,PUEBLA,1
6092,21,PUEBLA,1
6093,21,PUEBLA,1
6094,21,PUEBLA,1
6095,21,PUEBLA,1
6096,21,PUEBLA,1
6097,21,PUEBLA,1
6098,21,PUEBLA,1
6099,21,PUEBLA,1
6100,21,PUEBLA,1
6101,21,PUEBLA,1
6102,21,PUEBLA,1
6103,21,PUEBLA,1
6104,7,CHIAPAS,1
6105,21,PUEBLA,1
6106,21,PUEBLA,1
6107,17,MORELOS,1
6108,21,PUEBLA,1
6109,21,PUEBLA,1
6110,21,PUEBLA,1
6111,17,MORELOS,1
6112,21,PUEBLA,1
6113,15,MEXICO,1
6114,21,PUEBLA,1
6115,17,MORELOS,1
6116,21,PUEBLA,1
6117,21,PUEBLA,1
6118,21,PUEBLA,1
6119,21,PUEBLA,1
6120,21,PUEBLA,1
6121,21,PUEBLA,1
6122,21,PUEBLA,1
6123,21,PUEBLA,1
6124,21,PUEBLA,1
6125,21,PUEBLA,1
6126,21,PUEBLA,1
6127,21,PUEBLA,1
6128,21,PUEBLA,1
6129,21,PUEBLA,1
6130,21,PUEBLA,1
6131,21,PUEBLA,1
6132,21,PUEBLA,1
6133,21,PUEBLA,1
6134,21,PUEBLA,1
6135,21,PUEBLA,1
6136,21,PUEBLA,1
6137,20,OAXACA,1
6138,21,PUEBLA,1
6139,21,PUEBLA,1
6140,21,PUEBLA,1
6141,21,PUEBLA,1
6142,21,PUEBLA,1
6143,21,PUEBLA,1
6144,21,PUEBLA,1
6145,21,PUEBLA,1
6146,21,PUEBLA,1
6147,21,PUEBLA,1
6148,21,PUEBLA,1
6149,21,PUEBLA,1
6150,21,PUEBLA,1
6151,21,PUEBLA,1
6152,21,PUEBLA,1
6153,21,PUEBLA,1
6154,29,TLAXCALA,1
6155,21,PUEBLA,1
6156,21,PUEBLA,1
6157,29,TLAXCALA,1
6158,21,PUEBLA,1
6159,21,PUEBLA,1
6160,21,PUEBLA,1
6161,21,PUEBLA,1
6162,21,PUEBLA,1
6163,21,PUEBLA,1
6164,21,PUEBLA,1
6165,21,PUEBLA,1
6166,21,PUEBLA,1
6167,21,PUEBLA,1
6168,21,PUEBLA,1
6169,21,PUEBLA,1
6170,29,TLAXCALA,1
6171,21,PUEBLA,1
6172,21,PUEBLA,1
6173,21,PUEBLA,1
6174,21,PUEBLA,1
6175,21,PUEBLA,1
6176,21,PUEBLA,1
6177,21,PUEBLA,1
6178,21,PUEBLA,1
6179,21,PUEBLA,1
6180,21,PUEBLA,1
6181,21,PUEBLA,1
6182,29,TLAXCALA,1
6183,21,PUEBLA,1
6184,21,PUEBLA,1
6185,21,PUEBLA,1
6186,21,PUEBLA,1
6187,21,PUEBLA,1
6188,21,PUEBLA,1
6189,21,PUEBLA,1
6190,21,PUEBLA,1
6191,7,CHIAPAS,1
6192,21,PUEBLA,1
6193,21,PUEBLA,1
6194,21,PUEBLA,1
6195,21,PUEBLA,1
6196,21,PUEBLA,1
6197,21,PUEBLA,1
6198,21,PUEBLA,1
6199,21,PUEBLA,1
6200,21,PUEBLA,1
6201,21,PUEBLA,1
6202,21,PUEBLA,1
6203,21,PUEBLA,1
6204,21,PUEBLA,1
6205,21,PUEBLA,1
6206,21,PUEBLA,1
6207,21,PUEBLA,1
6208,21,PUEBLA,1
6209,21,PUEBLA,1
6210,21,PUEBLA,1
6211,21,PUEBLA,1
6212,21,PUEBLA,1
6213,21,PUEBLA,1
6214,21,PUEBLA,1
6215,21,PUEBLA,1
6216,21,PUEBLA,1
6217,21,PUEBLA,1
6218,21,PUEBLA,1
6219,21,PUEBLA,1
6220,21,PUEBLA,1
6221,21,PUEBLA,1
6222,21,PUEBLA,1
6223,29,TLAXCALA,1
6224,29,TLAXCALA,1
6225,21,PUEBLA,1
6226,21,PUEBLA,1
6227,29,TLAXCALA,1
6228,21,PUEBLA,1
6229,21,PUEBLA,1
6230,21,PUEBLA,1
6231,21,PUEBLA,1
6232,21,PUEBLA,1
6233,21,PUEBLA,1
6234,21,PUEBLA,1
6235,21,PUEBLA,1
6236,21,PUEBLA,1
6237,21,PUEBLA,1
6238,21,PUEBLA,1
6239,21,PUEBLA,1
6240,21,PUEBLA,1
6241,21,PUEBLA,1
6242,21,PUEBLA,1
6243,21,PUEBLA,1
6244,21,PUEBLA,1
6245,21,PUEBLA,1
6246,21,PUEBLA,1
6247,21,PUEBLA,1
6248,21,PUEBLA,1
6249,21,PUEBLA,1
6250,21,PUEBLA,1
6251,21,PUEBLA,1
6252,21,PUEBLA,1
6253,21,PUEBLA,1
6254,21,PUEBLA,1
6255,21,PUEBLA,1
6256,21,PUEBLA,1
6257,21,PUEBLA,1
6258,21,PUEBLA,1
6259,21,PUEBLA,1
6260,21,PUEBLA,1
6261,21,PUEBLA,1
6262,29,TLAXCALA,1
6263,21,PUEBLA,1
6264,21,PUEBLA,1
6265,21,PUEBLA,1
6266,20,OAXACA,1
6267,21,PUEBLA,1
6268,21,PUEBLA,1
6269,21,PUEBLA,1
6270,21,PUEBLA,1
6271,21,PUEBLA,1
6272,21,PUEBLA,1
6273,21,PUEBLA,1
6274,21,PUEBLA,1
6275,21,PUEBLA,1
6276,29,TLAXCALA,1
6277,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
6278,21,PUEBLA,1
6279,21,PUEBLA,1
6280,21,PUEBLA,1
6281,21,PUEBLA,1
6282,21,PUEBLA,1
6283,21,PUEBLA,1
6284,21,PUEBLA,1
6285,21,PUEBLA,1
6286,21,PUEBLA,1
6287,21,PUEBLA,1
6288,21,PUEBLA,1
6289,21,PUEBLA,1
6290,21,PUEBLA,1
6291,21,PUEBLA,1
6292,21,PUEBLA,1
6293,29,TLAXCALA,1
6294,21,PUEBLA,1
6295,21,PUEBLA,1
6296,21,PUEBLA,1
6297,21,PUEBLA,1
6298,21,PUEBLA,1
6299,21,PUEBLA,1
6300,13,HIDALGO,1
6301,17,MORELOS,1
6302,21,PUEBLA,1
6303,21,PUEBLA,1
6304,22,QUERETARO ARTEAGA,1
6305,21,PUEBLA,1
6306,21,PUEBLA,1
6307,21,PUEBLA,1
6308,21,PUEBLA,1
6309,21,PUEBLA,1
6310,29,TLAXCALA,1
6311,21,PUEBLA,1
6312,21,PUEBLA,1
6313,21,PUEBLA,1
6314,21,PUEBLA,1
6315,21,PUEBLA,1
6316,21,PUEBLA,1
6317,29,TLAXCALA,1
6318,21,PUEBLA,1
6319,21,PUEBLA,1
6320,21,PUEBLA,1
6321,21,PUEBLA,1
6322,21,PUEBLA,1
6323,21,PUEBLA,1
6324,21,PUEBLA,1
6325,21,PUEBLA,1
6326,29,TLAXCALA,1
6327,29,TLAXCALA,1
6328,21,PUEBLA,1
6329,21,PUEBLA,1
6330,9,DISTRITO FEDERAL,1
6331,27,TABASCO,1
6332,21,PUEBLA,1
6333,21,PUEBLA,1
6334,27,TABASCO,1
6335,21,PUEBLA,1
6336,21,PUEBLA,1
6337,21,PUEBLA,1
6338,21,PUEBLA,1
6339,29,TLAXCALA,1
6340,21,PUEBLA,1
6341,21,PUEBLA,1
6342,21,PUEBLA,1
6343,29,TLAXCALA,1
6344,29,TLAXCALA,1
6345,29,TLAXCALA,1
6346,21,PUEBLA,1
6347,21,PUEBLA,1
6348,21,PUEBLA,1
6349,55,SAO PAULO,13
6350,21,PUEBLA,1
6351,21,PUEBLA,1
6352,29,TLAXCALA,1
6353,9,DISTRITO FEDERAL,1
6354,21,PUEBLA,1
6355,21,PUEBLA,1
6356,21,PUEBLA,1
6357,21,PUEBLA,1
6358,29,TLAXCALA,1
6359,21,PUEBLA,1
6360,21,PUEBLA,1
6361,21,PUEBLA,1
6362,29,TLAXCALA,1
6363,21,PUEBLA,1
6364,21,PUEBLA,1
6365,29,TLAXCALA,1
6366,17,MORELOS,1
6367,21,PUEBLA,1
6368,21,PUEBLA,1
6369,21,PUEBLA,1
6370,21,PUEBLA,1
6371,29,TLAXCALA,1
6372,20,OAXACA,1
6373,21,PUEBLA,1
6374,21,PUEBLA,1
6375,21,PUEBLA,1
6376,20,OAXACA,1
6377,21,PUEBLA,1
6378,21,PUEBLA,1
6379,21,PUEBLA,1
6380,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
6381,21,PUEBLA,1
6382,21,PUEBLA,1
6383,21,PUEBLA,1
6384,21,PUEBLA,1
6385,21,PUEBLA,1
6386,21,PUEBLA,1
6387,21,PUEBLA,1
6388,21,PUEBLA,1
6389,21,PUEBLA,1
6390,21,PUEBLA,1
6391,17,MORELOS,1
6392,21,PUEBLA,1
6393,12,GUERRERO,1
6394,21,PUEBLA,1
6395,21,PUEBLA,1
6396,21,PUEBLA,1
6397,21,PUEBLA,1
6398,29,TLAXCALA,1
6399,29,TLAXCALA,1
6400,29,TLAXCALA,1
6401,21,PUEBLA,1
6402,21,PUEBLA,1
6403,21,PUEBLA,1
6404,21,PUEBLA,1
6405,21,PUEBLA,1
6406,29,TLAXCALA,1
6407,29,TLAXCALA,1
6408,21,PUEBLA,1
6409,12,GUERRERO,1
6410,29,TLAXCALA,1
6411,12,GUERRERO,1
6412,21,PUEBLA,1
6413,21,PUEBLA,1
6414,29,TLAXCALA,1
6415,21,PUEBLA,1
6416,21,PUEBLA,1
6417,21,PUEBLA,1
6418,21,PUEBLA,1
6419,21,PUEBLA,1
6420,21,PUEBLA,1
6421,21,PUEBLA,1
6422,21,PUEBLA,1
6423,21,PUEBLA,1
6424,21,PUEBLA,1
6425,21,PUEBLA,1
6426,21,PUEBLA,1
6427,21,PUEBLA,1
6428,21,PUEBLA,1
6429,29,TLAXCALA,1
6430,21,PUEBLA,1
6431,21,PUEBLA,1
6432,21,PUEBLA,1
6433,21,PUEBLA,1
6434,29,TLAXCALA,1
6435,21,PUEBLA,1
6436,21,PUEBLA,1
6437,29,TLAXCALA,1
6438,29,TLAXCALA,1
6439,29,TLAXCALA,1
6440,21,PUEBLA,1
6441,21,PUEBLA,1
6442,21,PUEBLA,1
6443,21,PUEBLA,1
6444,21,PUEBLA,1
6445,21,PUEBLA,1
6446,21,PUEBLA,1
6447,21,PUEBLA,1
6448,29,TLAXCALA,1
6449,21,PUEBLA,1
6450,21,PUEBLA,1
6451,21,PUEBLA,1
6452,21,PUEBLA,1
6453,21,PUEBLA,1
6454,21,PUEBLA,1
6455,21,PUEBLA,1
6456,21,PUEBLA,1
6457,9,DISTRITO FEDERAL,1
6458,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
6459,21,PUEBLA,1
6460,29,TLAXCALA,1
6461,29,TLAXCALA,1
6462,21,PUEBLA,1
6463,21,PUEBLA,1
6464,7,CHIAPAS,1
6465,29,TLAXCALA,1
6466,29,TLAXCALA,1
6467,29,TLAXCALA,1
6468,21,PUEBLA,1
6469,7,CHIAPAS,1
6470,7,CHIAPAS,1
6471,21,PUEBLA,1
6472,29,TLAXCALA,1
6473,21,PUEBLA,1
6474,21,PUEBLA,1
6475,21,PUEBLA,1
6476,21,PUEBLA,1
6477,29,TLAXCALA,1
6478,21,PUEBLA,1
6479,21,PUEBLA,1
6480,21,PUEBLA,1
6481,21,PUEBLA,1
6482,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
6483,21,PUEBLA,1
6484,21,PUEBLA,1
6485,21,PUEBLA,1
6486,21,PUEBLA,1
6487,21,PUEBLA,1
6488,21,PUEBLA,1
6489,21,PUEBLA,1
6490,21,PUEBLA,1
6491,21,PUEBLA,1
6492,57,BULGARIA,2
6493,21,PUEBLA,1
